,Sale_Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,No of Times Visited,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),luxury_house,Years Since Renovation,Condition_of_the_House_1,Condition_of_the_House_3,Waterfront_View_Yes,Ever_Renovated_Yes,zip_table_group_zipcodegrp1,zip_table_group_zipcodegrp2,zip_table_group_zipcodegrp3,zip_table_group_zipcodegrp4,zip_table_group_zipcodegrp5,zip_table_group_zipcodegrp6,zip_table_group_zipcodegrp7,zip_table_group_zipcodegrp8,zip_table_group_zipcodegrp9
13187,626000.0,4.0,2.5,2570.0,7221.0,1.0,0,8,1570.0,1000,60,47.6921,-122.387,2440.0,7274,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13188,279500.0,3.0,1.5,1200.0,8040.0,1.0,0,7,1200.0,0,59,47.4901,-122.34100000000001,1450.0,9315,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13189,1129575.0,4.0,3.5,4390.0,11600.0,2.0,3,10,3060.0,1330,28,47.5862,-122.24600000000001,3240.0,12000,No,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13190,325000.0,2.0,1.0,1080.0,5000.0,1.0,0,7,1080.0,0,64,47.5682,-122.359,1010.0,5000,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13191,380000.0,4.0,2.25,1860.0,7980.0,1.0,0,8,1860.0,0,52,47.4524,-122.15,1860.0,8814,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13192,470000.0,4.0,2.75,2150.0,9820.0,1.0,0,8,1220.0,930,39,47.7758,-122.2,2060.0,9830,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13193,363000.0,4.0,3.0,2250.0,12142.0,2.0,0,8,2250.0,0,32,47.4338,-122.16,2300.0,9003,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13194,245000.0,4.0,2.25,2050.0,7700.0,2.0,0,7,2050.0,0,41,47.3009,-122.375,1780.0,7700,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13195,525000.0,3.0,1.0,1010.0,3520.0,1.0,0,7,1010.0,0,116,47.6208,-122.319,1300.0,1233,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13196,1129575.0,5.0,3.5,5850.0,22885.0,2.0,2,10,4670.0,1180,40,47.606,-122.211,3240.0,19020,No,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13197,658500.0,4.0,2.25,1900.0,5000.0,1.0,0,7,1400.0,500,55,47.6456,-122.387,1710.0,4994,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13198,680000.0,2.0,1.0,1020.0,8442.0,1.0,4,7,920.0,100,77,47.5145,-122.391,2550.0,10323,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13199,835000.0,4.0,2.0,3390.0,16025.0,2.0,0,10,3390.0,0,31,47.7222,-122.056,3950.0,15277,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13200,595000.0,4.0,2.5,1990.0,2175.0,2.0,0,8,1680.0,310,13,47.6696,-122.37100000000001,1560.0,2087,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13201,419000.0,4.0,2.5,3190.0,4980.0,2.0,0,9,3190.0,0,13,47.3657,-122.03399999999999,2830.0,6720,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13202,198900.0,2.0,1.0,1210.0,18700.0,1.0,0,7,1210.0,0,78,47.3752,-122.166,2250.0,10048,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13203,1090000.0,4.0,3.25,3740.0,12080.0,1.0,0,10,2000.0,1740,30,47.7214,-122.056,4210.0,15277,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13204,500000.0,3.0,3.5,2150.0,4368.0,2.0,0,8,1610.0,540,20,47.6213,-122.065,2390.0,16630,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13205,575000.0,4.0,1.75,2440.0,8100.0,1.0,0,9,1620.0,820,58,47.7201,-122.361,2030.0,8100,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13206,324950.0,2.0,1.5,1230.0,1516.0,3.0,0,8,1230.0,0,18,47.7265,-122.314,1352.0,1411,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13207,259000.0,3.0,2.5,2740.0,7980.0,2.0,0,7,2740.0,0,54,47.473,-122.3,1470.0,8611,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13208,551000.0,2.0,2.0,2260.0,9604.0,1.0,0,9,2260.0,0,28,47.7718,-122.208,2260.0,10747,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13209,488000.0,2.0,1.5,1000.0,5125.0,1.0,0,7,1000.0,0,76,47.6926,-122.34700000000001,1090.0,5100,No,49,1,0,0,1,0,0,1,0,0,0,0,0,0
13210,635000.0,4.0,2.25,2350.0,46173.0,2.0,0,8,2350.0,0,38,47.6657,-122.06700000000001,2390.0,36567,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13211,395000.0,3.0,2.5,2300.0,8938.0,2.0,0,9,2300.0,0,29,47.4181,-122.211,2570.0,9694,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13212,370000.0,3.0,1.0,1440.0,8287.0,1.5,0,7,1440.0,0,90,47.7438,-122.315,1330.0,8285,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13213,675000.0,4.0,3.0,2780.0,5000.0,1.5,0,7,1710.0,1070,99,47.5721,-122.381,1150.0,5000,No,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13214,402000.0,3.0,1.0,1200.0,6825.0,1.0,0,7,1200.0,0,64,47.7491,-122.353,1470.0,8100,No,3,1,0,0,1,1,0,0,0,0,0,0,0,0
13215,825000.0,3.0,2.75,3040.0,24192.0,2.0,0,10,3040.0,0,31,47.7108,-122.225,2770.0,5728,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13216,579000.0,3.0,2.75,2660.0,223027.0,1.0,0,8,1330.0,1330,56,47.4127,-122.071,1560.0,222591,No,1,1,0,0,1,1,0,0,0,0,0,0,0,0
13217,455000.0,5.0,2.0,1510.0,3000.0,2.0,0,6,1510.0,0,35,47.6029,-122.304,1610.0,3600,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13218,265000.0,3.0,2.5,1780.0,6527.0,2.0,0,8,1780.0,0,29,47.2578,-122.21700000000001,2040.0,8840,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13219,713500.0,5.0,2.75,2920.0,9163.0,1.0,0,8,1520.0,1400,42,47.5668,-122.169,2250.0,9163,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13220,240000.0,3.0,1.0,1550.0,12670.0,1.0,0,7,1550.0,0,56,47.5024,-122.169,1550.0,8880,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13221,570000.0,4.0,3.0,2710.0,217800.0,2.5,0,9,2710.0,0,12,47.2411,-121.932,2710.0,217800,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13222,243800.0,3.0,1.0,1140.0,27760.0,1.0,0,6,1140.0,0,37,47.5372,-121.97200000000001,1690.0,87300,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13223,543000.0,2.0,1.0,940.0,3864.0,1.0,0,8,940.0,0,100,47.6631,-122.345,1440.0,3956,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13224,1010000.0,3.0,2.25,2160.0,7500.0,2.0,0,10,2160.0,0,36,47.6232,-122.29899999999999,1550.0,3839,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13225,625000.0,4.0,2.25,2470.0,17008.0,2.0,0,8,2470.0,0,39,47.5924,-122.04799999999999,2470.0,31798,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13226,459950.0,4.0,2.5,2800.0,6567.0,2.0,0,9,2800.0,0,12,47.3555,-122.00200000000001,3400.0,5900,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13227,370000.0,4.0,2.75,2420.0,39704.0,1.0,0,9,2420.0,0,33,47.4053,-122.03,2760.0,36303,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13228,150000.0,4.0,2.0,1460.0,7254.0,1.0,0,6,1460.0,0,59,47.5056,-122.25399999999999,1460.0,7236,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13229,683500.0,3.0,1.5,1820.0,5756.0,1.5,0,7,1640.0,180,72,47.6479,-122.367,1760.0,6169,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13230,499950.0,3.0,2.5,1520.0,2208.0,2.0,0,8,1040.0,480,11,47.6419,-122.374,1610.0,1618,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13231,255000.0,2.0,1.0,1320.0,9967.0,1.0,0,6,940.0,380,99,47.5693,-122.296,1970.0,7587,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13232,279000.0,3.0,2.5,1920.0,7779.0,2.0,0,7,1920.0,0,29,47.4024,-122.171,1960.0,7536,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13233,910000.0,5.0,3.0,2640.0,5096.0,2.0,0,10,2640.0,0,9,47.6809,-122.288,1610.0,5217,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13234,699000.0,4.0,2.5,2650.0,7945.0,2.0,0,9,2650.0,0,12,47.7113,-122.296,1200.0,7920,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13235,1129575.0,4.0,3.25,3640.0,13530.0,1.0,0,9,2570.0,1070,94,47.6293,-122.238,2760.0,15000,No,16,1,0,0,1,0,0,0,0,0,0,0,0,1
13236,248000.0,3.0,1.0,1420.0,8800.0,1.0,0,6,1090.0,330,37,47.3746,-122.181,1480.0,8000,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13237,429000.0,3.0,1.0,1540.0,37950.0,1.0,0,7,1090.0,450,59,47.3259,-122.289,1820.0,24375,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13238,685000.0,4.0,1.0,1550.0,15239.0,1.5,4,6,1370.0,180,88,47.4502,-122.37799999999999,1790.0,22047,No,0,1,0,1,0,0,1,0,0,0,0,0,0,0
13239,316000.0,2.0,1.0,730.0,5040.0,1.0,0,6,730.0,0,91,47.5387,-122.374,790.0,5040,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13240,410000.0,2.0,1.0,2020.0,7540.0,1.0,0,7,1010.0,1010,97,47.5359,-122.28,1270.0,4652,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13241,299000.0,3.0,1.0,1200.0,15843.0,1.0,2,7,1200.0,0,63,47.4991,-121.779,1410.0,15843,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13242,559000.0,2.0,1.0,1240.0,6400.0,1.0,1,7,1060.0,180,80,47.5493,-122.37700000000001,1240.0,6400,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13243,575000.0,3.0,2.25,2680.0,100188.0,2.0,0,8,1580.0,1100,40,47.4776,-122.02,2540.0,60548,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13244,602000.0,3.0,2.5,1640.0,3804.0,2.0,0,8,1640.0,0,20,47.6103,-122.3,1440.0,3230,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13245,492000.0,4.0,2.0,1640.0,5000.0,2.0,0,7,1640.0,0,111,47.6662,-122.365,1240.0,5000,No,34,1,0,0,1,0,0,1,0,0,0,0,0,0
13246,293500.0,3.0,2.5,1610.0,5024.0,2.0,0,7,1610.0,0,14,47.3833,-122.04299999999999,1790.0,3717,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13247,481000.0,3.0,2.75,2290.0,14810.0,1.0,0,7,1400.0,890,51,47.5343,-122.185,2540.0,8640,No,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13248,311100.0,4.0,2.25,2130.0,8078.0,1.0,0,7,1380.0,750,41,47.4482,-122.209,2300.0,8112,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13249,375000.0,3.0,1.75,2140.0,13598.0,1.5,0,7,1620.0,520,48,47.7139,-121.321,930.0,10150,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13250,1080000.0,3.0,3.0,4020.0,435600.0,1.5,2,10,4020.0,0,19,47.4418,-121.73100000000001,2590.0,283140,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13251,500000.0,5.0,2.5,2030.0,8400.0,1.0,0,7,1330.0,700,50,47.6713,-122.152,1920.0,8400,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13252,553000.0,3.0,1.0,1380.0,6250.0,1.0,0,7,1380.0,0,100,47.5514,-122.385,2270.0,6250,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13253,760000.0,3.0,2.0,1780.0,1750.0,1.0,2,8,1400.0,380,91,47.6797,-122.35700000000001,1780.0,3750,No,3,1,0,0,1,0,0,1,0,0,0,0,0,0
13254,589500.0,4.0,1.5,1440.0,3200.0,1.0,1,7,960.0,480,58,47.5269,-122.383,1650.0,6400,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13255,840000.0,5.0,2.75,2790.0,20824.0,1.0,0,9,1680.0,1110,59,47.6948,-122.28200000000001,2380.0,10465,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13256,1129575.0,4.0,3.0,4190.0,8805.0,2.5,2,9,3490.0,700,90,47.6181,-122.28399999999999,3780.0,8558,No,0,0,1,0,0,0,0,0,0,0,0,1,0,0
13257,1129575.0,3.0,2.5,3870.0,46609.0,2.0,3,9,3870.0,0,21,47.5966,-122.11200000000001,4030.0,17880,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13258,260000.0,3.0,2.5,1850.0,7875.0,1.0,0,7,1250.0,600,50,47.434,-122.171,1930.0,8062,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13259,430000.0,3.0,2.25,1550.0,1469.0,3.0,0,8,1550.0,0,14,47.6911,-122.34100000000001,1520.0,1465,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13260,781000.0,3.0,2.5,1920.0,1896.0,3.0,3,8,1920.0,0,18,47.6616,-122.35600000000001,1670.0,2994,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13261,280000.0,2.0,1.0,790.0,13170.0,1.0,0,6,790.0,0,71,47.5487,-122.35700000000001,970.0,12700,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13262,392000.0,5.0,2.25,3740.0,32481.0,1.5,0,8,2240.0,1500,60,47.3965,-122.314,2040.0,11398,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13263,466200.0,3.0,1.5,1340.0,8856.0,1.0,0,7,1340.0,0,59,47.6094,-122.126,1850.0,8740,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13264,641000.0,3.0,1.75,1620.0,3975.0,1.0,0,7,940.0,680,92,47.6786,-122.368,1320.0,3922,No,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13265,350000.0,3.0,1.0,1680.0,8010.0,1.0,0,7,840.0,840,67,47.6993,-122.376,1890.0,8778,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13266,450000.0,3.0,2.0,1610.0,4364.0,2.0,0,8,1610.0,0,22,47.5672,-122.00399999999999,2010.0,4364,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13267,1129575.0,4.0,3.5,4460.0,16953.0,1.0,0,9,2550.0,1910,56,47.6338,-122.23200000000001,1980.0,13370,No,23,1,0,0,1,0,0,0,0,0,0,0,0,1
13268,185000.0,3.0,1.5,1200.0,1848.0,2.0,0,8,1200.0,0,52,47.4658,-122.191,1270.0,1848,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13269,290000.0,2.0,1.0,1250.0,12507.0,1.0,0,7,1250.0,0,60,47.4972,-122.176,1250.0,12498,No,0,0,1,0,0,0,1,0,0,0,0,0,0,0
13270,964000.0,3.0,2.5,3630.0,9475.0,2.0,0,10,3630.0,0,19,47.6544,-122.085,3250.0,11605,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13271,1129575.0,4.0,3.0,4260.0,18000.0,2.0,2,10,4260.0,0,18,47.5355,-122.24,3540.0,17015,No,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13272,545000.0,3.0,2.5,2180.0,15693.0,1.0,0,8,1850.0,330,39,47.592,-122.08200000000001,2270.0,24000,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13273,609950.0,3.0,2.25,1760.0,10350.0,1.0,0,7,1330.0,430,39,47.6605,-122.18799999999999,2210.0,11337,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13274,605000.0,4.0,2.0,1820.0,7626.0,1.0,0,7,990.0,830,77,47.6878,-122.34200000000001,1390.0,5904,No,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13275,550000.0,4.0,2.5,2120.0,9163.0,1.0,0,8,1450.0,670,57,47.5551,-122.17200000000001,2120.0,9166,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13276,905000.0,4.0,2.75,2730.0,4268.0,2.0,1,9,2730.0,0,9,47.6397,-122.395,2340.0,5000,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13277,384200.0,3.0,2.5,2430.0,7613.0,2.0,0,8,2430.0,0,32,47.4383,-122.135,2440.0,8342,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13278,370000.0,3.0,1.0,1170.0,1105.0,1.0,0,7,1170.0,0,53,47.5448,-122.375,1380.0,1399,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13279,717500.0,3.0,1.0,2090.0,4000.0,1.5,2,8,1890.0,200,87,47.6393,-122.39200000000001,2090.0,4000,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13280,1129575.0,4.0,3.25,3910.0,7500.0,2.0,2,10,2550.0,1360,85,47.6448,-122.40899999999999,3070.0,7500,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13281,365500.0,2.0,1.0,1140.0,15624.0,1.0,0,6,1140.0,0,109,47.7673,-122.367,2110.0,15493,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13282,580000.0,2.0,1.5,1460.0,5700.0,1.5,0,7,1460.0,0,106,47.6838,-122.31200000000001,1780.0,3800,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13283,415000.0,4.0,1.5,2700.0,14760.0,1.5,0,9,2700.0,0,78,47.1996,-122.00299999999999,1670.0,7200,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13284,272000.0,2.0,1.0,670.0,6300.0,1.0,0,6,670.0,0,76,47.5145,-122.374,740.0,6300,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13285,600000.0,3.0,1.75,1880.0,6360.0,1.0,0,7,1040.0,840,73,47.6878,-122.286,1770.0,6175,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13286,744000.0,4.0,3.0,1980.0,5352.0,2.5,0,8,1980.0,0,77,47.532,-122.385,1680.0,5352,No,12,1,0,0,1,0,0,1,0,0,0,0,0,0
13287,830000.0,3.0,3.0,2080.0,10521.0,1.5,0,9,2080.0,0,14,47.6987,-122.228,3730.0,11840,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13288,322000.0,3.0,3.25,1380.0,1225.0,3.0,0,7,1380.0,0,18,47.7035,-122.351,1380.0,1704,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13289,270000.0,3.0,2.5,1808.0,19200.0,1.0,0,8,1808.0,0,13,47.2598,-122.281,1450.0,14400,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13290,272450.0,3.0,1.0,1350.0,7973.0,1.5,0,7,1350.0,0,64,47.4323,-122.292,1310.0,7491,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13291,605000.0,3.0,3.0,1760.0,2114.0,2.0,0,7,1400.0,360,10,47.6666,-122.37,1300.0,1500,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13292,510000.0,3.0,1.75,1950.0,8325.0,1.0,0,7,1950.0,0,56,47.7685,-122.2,1950.0,8325,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13293,1129575.0,4.0,3.5,3170.0,4000.0,2.0,0,10,2340.0,830,19,47.6265,-122.29799999999999,1770.0,4000,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0
13294,1129575.0,4.0,2.5,3000.0,7500.0,2.0,0,9,3000.0,0,81,47.6571,-122.277,2580.0,5000,No,23,1,0,0,1,0,0,0,0,0,1,0,0,0
13295,162000.0,4.0,1.0,1460.0,16638.0,1.0,0,6,1460.0,0,43,47.3431,-122.04799999999999,1460.0,16638,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13296,337500.0,3.0,1.75,1350.0,5850.0,1.0,0,7,1050.0,300,45,47.4225,-122.32799999999999,1710.0,7757,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13297,312000.0,3.0,2.25,1470.0,7857.0,1.0,0,7,1180.0,290,45,47.4547,-122.209,1900.0,7600,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13298,740000.0,4.0,3.0,3350.0,199253.0,2.0,0,10,3350.0,0,14,47.3602,-121.988,3350.0,183897,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13299,700000.0,4.0,3.0,3350.0,199253.0,2.0,0,10,3350.0,0,14,47.3602,-121.988,3350.0,183897,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13300,328000.0,4.0,1.0,1360.0,8136.0,1.0,0,7,1360.0,0,70,47.7366,-122.333,1570.0,8132,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13301,241000.0,3.0,1.0,1020.0,7538.0,1.0,0,7,1020.0,0,37,47.3587,-122.288,1650.0,7201,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13302,265000.0,3.0,2.25,1840.0,6750.0,1.0,0,7,1270.0,570,38,47.4075,-122.17200000000001,1750.0,7004,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13303,246000.0,5.0,1.75,2030.0,10200.0,1.0,0,7,2030.0,0,60,47.2867,-122.209,1760.0,11550,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13304,271000.0,4.0,1.75,1490.0,9112.0,1.0,0,6,970.0,520,78,47.4991,-122.345,1650.0,8411,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13305,270000.0,2.0,1.0,2060.0,8398.0,1.0,0,7,1260.0,800,56,47.50899999999999,-122.324,1690.0,13495,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13306,395000.0,4.0,2.0,2240.0,7085.0,1.5,0,7,2240.0,0,74,47.7309,-122.305,1440.0,7085,No,25,1,0,0,1,0,1,0,0,0,0,0,0,0
13307,340000.0,3.0,2.0,1460.0,5715.0,1.0,0,7,1460.0,0,61,47.54,-122.27600000000001,1400.0,5715,No,3,1,0,0,1,0,1,0,0,0,0,0,0,0
13308,340000.0,3.0,1.75,2140.0,13260.0,1.0,0,7,1240.0,900,70,47.5074,-122.353,1640.0,13260,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13309,335000.0,2.0,2.25,1420.0,1246.0,2.0,0,8,1420.0,0,11,47.5394,-122.368,1420.0,1826,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13310,435000.0,2.0,1.0,1060.0,3036.0,1.5,0,6,1060.0,0,75,47.6578,-122.324,1730.0,5535,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13311,527950.0,4.0,1.75,1760.0,3600.0,1.0,0,7,880.0,880,92,47.6889,-122.33,1500.0,5580,No,0,0,1,0,0,0,0,1,0,0,0,0,0,0
13312,600000.0,2.0,2.25,2320.0,18919.0,2.0,4,8,2320.0,0,42,47.3905,-122.462,1610.0,18919,Yes,0,1,0,1,0,0,1,0,0,0,0,0,0,0
13313,667000.0,3.0,1.75,1770.0,3880.0,1.0,0,8,1300.0,470,55,47.6846,-122.39200000000001,1430.0,3880,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13314,1129575.0,10.0,5.25,4590.0,10920.0,1.0,2,9,2500.0,2090,10,47.5861,-122.113,2730.0,10400,No,0,1,0,0,0,0,0,0,0,0,0,0,1,0
13315,417000.0,3.0,2.5,2040.0,11211.0,2.0,0,8,2040.0,0,18,47.4867,-122.223,1830.0,11964,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13316,451000.0,4.0,1.75,1260.0,7250.0,1.0,0,6,1260.0,0,75,47.5267,-122.03200000000001,1880.0,7250,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13317,580000.0,2.0,1.0,1650.0,9780.0,1.0,0,7,950.0,700,75,47.6549,-122.39399999999999,1650.0,5458,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13318,570000.0,4.0,2.25,2380.0,36446.0,2.0,0,8,2380.0,0,41,47.7644,-122.072,2790.0,40005,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13319,750000.0,5.0,3.25,2750.0,7500.0,2.0,1,7,2150.0,600,81,47.6636,-122.20299999999999,2750.0,7500,No,20,1,0,0,1,0,0,0,0,1,0,0,0,0
13320,685000.0,3.0,2.5,2810.0,7700.0,2.0,0,9,2810.0,0,17,47.5464,-122.191,2910.0,8250,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13321,275000.0,3.0,2.0,1340.0,9764.0,1.0,0,7,1340.0,0,74,47.6786,-122.161,1310.0,9764,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13322,739888.0,3.0,2.5,2420.0,43177.0,2.0,4,8,1690.0,730,29,47.568999999999996,-122.05799999999999,3740.0,8717,No,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13323,715000.0,2.0,2.5,2160.0,5581.0,1.0,0,8,2160.0,0,16,47.7017,-122.023,2315.0,5652,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13324,800000.0,4.0,2.0,2450.0,4400.0,1.0,0,7,1450.0,1000,105,47.6414,-122.32700000000001,1890.0,1386,No,36,1,0,0,1,0,0,0,0,0,1,0,0,0
13325,350000.0,3.0,1.5,1870.0,9000.0,1.0,0,7,1120.0,750,95,47.5224,-122.318,1850.0,6000,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13326,220000.0,3.0,1.0,1000.0,223462.0,1.0,2,6,1000.0,0,85,47.2099,-122.04299999999999,1710.0,105850,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13327,452500.0,3.0,2.5,2240.0,7791.0,2.0,0,7,2240.0,0,16,47.5361,-121.88,2480.0,5018,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0
13328,280000.0,4.0,2.5,2200.0,5893.0,2.0,0,7,2200.0,0,10,47.3333,-122.055,2200.0,5757,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13329,248000.0,1.0,1.0,790.0,12000.0,1.0,0,6,790.0,0,100,47.5146,-122.265,1900.0,6000,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
13330,305000.0,2.0,1.0,890.0,7200.0,1.0,0,7,740.0,150,69,47.6998,-122.27799999999999,1290.0,7200,No,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13331,435010.0,3.0,1.0,1270.0,4000.0,1.0,0,7,1120.0,150,64,47.5293,-122.354,1220.0,4600,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13332,678100.0,3.0,1.75,1850.0,2860.0,1.5,0,8,1210.0,640,87,47.5853,-122.39,1660.0,3120,No,0,0,1,0,0,0,0,0,1,0,0,0,0,0
13333,325000.0,3.0,2.25,1352.0,1694.0,3.0,0,8,1352.0,0,11,47.7265,-122.315,1439.0,1387,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0
